# foF2 climatology grid, MHz.
#
# GENERATED by src/bin/gen_fof2_grid.rs from fof2::climatology_fof2. Do not edit by
# hand: the test fof2::tests::bundled_grid_matches_its_generator compares the two.
#
# THESE ARE NOT CCIR, URSI OR IRI COEFFICIENTS. The layout follows the operational
# maps (latitude x local solar time, per season, at two solar-activity levels
# interpolated in NmF2) so that real coefficient data drops in as a file
# replacement, but the values are an order-of-magnitude climatology calibrated only
# to fof2::fof2_from_ssn. See the provenance section of fof2's module docs.
#
# Columns: season, ssn, latitude_deg, then foF2 at local solar time
# 0, 1, ... 23 h. Season is the LOCAL season (already hemisphere-flipped by the
# caller), so a row's latitude sign carries no seasonal meaning.
# Lattice: 37 latitude rows from -90 deg at 5 deg, 24 local-time columns at 1 h (periodic).
equinox	0	55	2.6904	2.5983	2.5644	2.5887	2.6706	2.8081	2.9968	3.2282	3.4894	3.7633	4.0301	4.2690	4.4602	4.5872	4.6387	4.6095	4.5021	4.3254	4.0947	3.8295	3.5513	3.2817	3.0394	2.8391
equinox	0	60	2.5648	2.4745	2.4397	2.4597	2.5341	2.6623	2.8417	3.0661	3.3245	3.6008	3.8750	4.1249	4.3287	4.4674	4.5276	4.5029	4.3952	4.2144	3.9774	3.7055	3.4222	3.1500	2.9082	2.7104
equinox	0	65	2.4309	2.3431	2.3077	2.3231	2.3892	2.5067	2.6752	2.8911	3.1456	3.4238	3.7056	3.9672	4.1845	4.3360	4.4057	4.3858	4.2779	4.0927	3.8488	3.5699	3.2814	3.0072	2.7665	2.5724
equinox	0	70	2.3193	2.2344	2.1989	2.2105	2.2694	2.3772	2.5356	2.7434	2.9937	3.2728	3.5604	3.8317	4.0605	4.2228	4.3007	4.2850	4.1769	3.9880	3.7384	3.4536	3.1611	2.8857	2.6469	2.4566
equinox	0	75	2.2441	2.1615	2.1261	2.1353	2.1891	2.2899	2.4409	2.6424	2.8892	3.1684	3.4597	3.7376	3.9742	4.1440	4.2275	4.2146	4.1065	3.9150	3.6615	3.3730	3.0779	2.8020	2.5650	2.3779
equinox	0	80	2.2001	2.1191	2.0840	2.0917	2.1424	2.2390	2.3854	2.5829	2.8273	3.1063	3.3997	3.6813	3.9226	4.0968	4.1837	4.1726	4.0643	3.8714	3.6156	3.3248	3.0284	2.7524	2.5166	2.3317
equinox	0	85	2.1766	2.0965	2.0615	2.0685	2.1175	2.2118	2.3555	2.5508	2.7938	3.0726	3.3671	3.6508	3.8945	4.0711	4.1598	4.1496	4.0414	3.8476	3.5906	3.2987	3.0015	2.7256	2.4905	2.3068
equinox	0	90	2.1645	2.0849	2.0500	2.0566	2.1047	2.1978	2.3402	2.5343	2.7765	3.0553	3.3503	3.6350	3.8799	4.0578	4.1475	4.1378	4.0295	3.8354	3.5777	3.2852	2.9876	2.7117	2.4771	2.2940
equinox	100	-90	3.2038	3.0063	2.9180	2.9348	3.0561	3.2849	3.6241	4.0699	4.6074	5.2079	5.8286	6.4173	6.9179	7.2784	7.4594	7.4399	7.2212	6.8272	6.2997	5.6926	5.0635	4.4653	3.9401	3.5154
equinox	100	-85	3.2333	3.0353	2.9473	2.9649	3.0878	3.3188	3.6599	4.1071	4.6451	5.2448	5.8637	6.4498	6.9474	7.3053	7.4843	7.4638	7.2452	6.8522	6.3263	5.7209	5.0932	4.4957	3.9707	3.5456
equinox	100	-80	3.2907	3.0919	3.0041	3.0235	3.1495	3.3844	3.7294	4.1793	4.7180	5.3162	5.9315	6.5125	7.0045	7.3572	7.5324	7.5100	7.2916	6.9005	6.3776	5.7756	5.1505	4.5547	4.0299	3.6041
equinox	100	-75	3.3965	3.1965	3.1093	3.1320	3.2637	3.5057	3.8574	4.3121	4.8521	5.4474	6.0560	6.6276	7.1092	7.4524	7.6205	7.5947	7.3767	6.9892	6.4719	5.8758	5.2559	4.6631	4.1390	3.7119
equinox	100	-70	3.5751	3.3733	3.2876	3.3158	3.4569	3.7103	4.0729	4.5349	5.0765	5.6667	6.2639	6.8197	7.2839	7.6112	7.7676	7.7360	7.5187	7.1371	6.6292	6.0434	5.4320	4.8445	4.3219	3.8933
equinox	100	-65	3.8344	3.6310	3.5478	3.5841	3.7383	4.0074	4.3846	4.8562	5.3994	5.9816	6.5621	7.0950	7.5341	7.8385	7.9782	7.9384	7.7219	7.3490	6.8546	6.2835	5.6847	5.1053	4.5856	4.1556
equinox	100	-60	4.1387	3.9343	3.8547	3.9005	4.0695	4.3561	4.7492	5.2309	5.7749	6.3472	6.9079	7.4140	7.8238	8.1017	8.2219	8.1725	7.9571	7.5943	7.1156	6.5619	5.9781	5.4087	4.8930	4.4625
equinox	100	-55	4.4183	4.2137	4.1376	4.1922	4.3745	4.6763	5.0832	5.5733	6.1174	6.6802	7.2225	7.7040	8.0872	8.3408	8.4433	8.3853	8.1708	7.8172	7.3530	6.8152	6.2453	5.6854	5.1740	4.7436
equinox	100	-50	4.6233	4.4187	4.3454	4.4064	4.5981	4.9109	5.3275	5.8235	6.3675	6.9233	7.4522	7.9159	8.2798	8.5159	8.6056	8.5413	8.3275	7.9805	7.5266	7.0003	6.4405	5.8875	5.3795	4.9494
equinox	100	-45	4.7509	4.5460	4.4742	4.5390	4.7367	5.0563	5.4794	5.9798	6.5248	7.0776	7.5998	8.0541	8.4076	8.6340	8.7165	8.6484	8.4345	8.0906	7.6418	7.1211	6.5660	6.0159	5.5088	5.0781
equinox	100	-40	4.8266	4.6188	4.5463	4.6127	4.8142	5.1395	5.5695	6.0773	6.6298	7.1894	7.7172	8.1758	8.5320	8.7598	8.8420	8.7723	8.5557	8.2078	7.7541	7.2275	6.6659	6.1090	5.5952	5.1585
equinox	100	-35	4.8854	4.6652	4.5860	4.6512	4.8569	5.1925	5.6395	6.1716	6.7553	7.3519	7.9198	8.4182	8.8098	9.0642	9.1614	9.0931	8.8641	8.4918	8.0046	7.4394	6.8383	6.2443	5.6985	5.2362
equinox	100	-30	4.9655	4.7105	4.6116	4.6707	4.8844	5.2442	5.7347	6.3320	7.0028	7.7051	8.3901	9.0062	9.5035	9.8393	9.9832	9.9212	9.6576	9.2147	8.6305	7.9538	7.2386	6.5387	5.9023	5.3686
equinox	100	-25	5.0855	4.7676	4.6329	4.6803	4.9073	5.3094	5.8772	6.5913	7.4190	8.3123	9.2095	10.0394	10.7291	11.2131	11.4426	11.3927	11.0669	10.4968	9.7370	8.8582	7.9367	7.0453	6.2454	5.5826
equinox	100	-20	5.2052	4.8220	4.6500	4.6851	4.9256	5.3715	6.0194	6.8549	7.8460	8.9384	10.0567	11.1094	11.9997	12.6382	12.9569	12.9199	12.5297	11.8271	10.8848	9.7957	8.6593	7.5683	6.5979	5.8005
equinox	100	-15	5.2425	4.8394	4.6560	4.6875	4.9321	5.3913	6.0635	6.9360	7.9767	9.1295	10.3147	11.4348	12.3856	13.0708	13.4164	13.3833	12.9736	12.2311	11.2336	10.0809	8.8795	7.7279	6.7058	5.8676
equinox	100	-10	5.1677	4.8077	4.6490	4.6886	4.9246	5.3552	5.9748	6.7674	7.7004	8.7218	9.7609	10.7338	11.5520	12.1349	12.4213	12.3795	12.0123	11.3572	10.4803	9.4665	8.4070	7.3872	6.4776	5.7282
equinox	100	-5	5.0455	4.7552	4.6363	4.6892	4.9109	5.2952	5.8297	6.4929	7.2517	8.0606	8.8636	9.5983	10.2019	10.6195	10.8103	10.7547	10.4563	9.9427	9.2610	8.4720	7.6420	6.8353	6.1075	5.5014
equinox	100	0	4.9531	4.7153	4.6266	4.6895	4.9005	5.2497	5.7199	6.2856	6.9131	7.5619	8.1868	8.7418	9.1837	9.4765	9.5953	9.5292	9.2830	8.8762	8.3419	7.7224	7.0655	6.4193	5.8284	5.3303
equinox	100	5	5.0455	4.7552	4.6363	4.6892	4.9109	5.2952	5.8297	6.4929	7.2517	8.0606	8.8636	9.5983	10.2019	10.6195	10.8103	10.7547	10.4563	9.9427	9.2610	8.4720	7.6420	6.8353	6.1075	5.5014
equinox	100	10	5.1677	4.8077	4.6490	4.6886	4.9246	5.3552	5.9748	6.7674	7.7004	8.7218	9.7609	10.7338	11.5520	12.1349	12.4213	12.3795	12.0123	11.3572	10.4803	9.4665	8.4070	7.3872	6.4776	5.7282
equinox	100	15	5.2425	4.8394	4.6560	4.6875	4.9321	5.3913	6.0635	6.9360	7.9767	9.1295	10.3147	11.4348	12.3856	13.0708	13.4164	13.3833	12.9736	12.2311	11.2336	10.0809	8.8795	7.7279	6.7058	5.8676
equinox	100	20	5.2052	4.8220	4.6500	4.6851	4.9256	5.3715	6.0194	6.8549	7.8460	8.9384	10.0567	11.1094	11.9997	12.6382	12.9569	12.9199	12.5297	11.8271	10.8848	9.7957	8.6593	7.5683	6.5979	5.8005
equinox	100	25	5.0855	4.7676	4.6329	4.6803	4.9073	5.3094	5.8772	6.5913	7.4190	8.3123	9.2095	10.0394	10.7291	11.2131	11.4426	11.3927	11.0669	10.4968	9.7370	8.8582	7.9367	7.0453	6.2454	5.5826
equinox	100	30	4.9655	4.7105	4.6116	4.6707	4.8844	5.2442	5.7347	6.3320	7.0028	7.7051	8.3901	9.0062	9.5035	9.8393	9.9832	9.9212	9.6576	9.2147	8.6305	7.9538	7.2386	6.5387	5.9023	5.3686
equinox	100	35	4.8854	4.6652	4.5860	4.6512	4.8569	5.1925	5.6395	6.1716	6.7553	7.3519	7.9198	8.4182	8.8098	9.0642	9.1614	9.0931	8.8641	8.4918	8.0046	7.4394	6.8383	6.2443	5.6985	5.2362
equinox	100	40	4.8266	4.6188	4.5463	4.6127	4.8142	5.1395	5.5695	6.0773	6.6298	7.1894	7.7172	8.1758	8.5320	8.7598	8.8420	8.7723	8.5557	8.2078	7.7541	7.2275	6.6659	6.1090	5.5952	5.1585
equinox	100	45	4.7509	4.5460	4.4742	4.5390	4.7367	5.0563	5.4794	5.9798	6.5248	7.0776	7.5998	8.0541	8.4076	8.6340	8.7165	8.6484	8.4345	8.0906	7.6418	7.1211	6.5660	6.0159	5.5088	5.0781
equinox	100	50	4.6233	4.4187	4.3454	4.4064	4.5981	4.9109	5.3275	5.8235	6.3675	6.9233	7.4522	7.9159	8.2798	8.5159	8.6056	8.5413	8.3275	7.9805	7.5266	7.0003	6.4405	5.8875	5.3795	4.9494
equinox	100	55	4.4183	4.2137	4.1376	4.1922	4.3745	4.6763	5.0832	5.5733	6.1174	6.6802	7.2225	7.7040	8.0872	8.3408	8.4433	8.3853	8.1708	7.8172	7.3530	6.8152	6.2453	5.6854	5.1740	4.7436
equinox	100	60	4.1387	3.9343	3.8547	3.9005	4.0695	4.3561	4.7492	5.2309	5.7749	6.3472	6.9079	7.4140	7.8238	8.1017	8.2219	8.1725	7.9571	7.5943	7.1156	6.5619	5.9781	5.4087	4.8930	4.4625
equinox	100	65	3.8344	3.6310	3.5478	3.5841	3.7383	4.0074	4.3846	4.8562	5.3994	5.9816	6.5621	7.0950	7.5341	7.8385	7.9782	7.9384	7.7219	7.3490	6.8546	6.2835	5.6847	5.1053	4.5856	4.1556
equinox	100	70	3.5751	3.3733	3.2876	3.3158	3.4569	3.7103	4.0729	4.5349	5.0765	5.6667	6.2639	6.8197	7.2839	7.6112	7.7676	7.7360	7.5187	7.1371	6.6292	6.0434	5.4320	4.8445	4.3219	3.8933
equinox	100	75	3.3965	3.1965	3.1093	3.1320	3.2637	3.5057	3.8574	4.3121	4.8521	5.4474	6.0560	6.6276	7.1092	7.4524	7.6205	7.5947	7.3767	6.9892	6.4719	5.8758	5.2559	4.6631	4.1390	3.7119
equinox	100	80	3.2907	3.0919	3.0041	3.0235	3.1495	3.3844	3.7294	4.1793	4.7180	5.3162	5.9315	6.5125	7.0045	7.3572	7.5324	7.5100	7.2916	6.9005	6.3776	5.7756	5.1505	4.5547	4.0299	3.6041
equinox	100	85	3.2333	3.0353	2.9473	2.9649	3.0878	3.3188	3.6599	4.1071	4.6451	5.2448	5.8637	6.4498	6.9474	7.3053	7.4843	7.4638	7.2452	6.8522	6.3263	5.7209	5.0932	4.4957	3.9707	3.5456
equinox	100	90	3.2038	3.0063	2.9180	2.9348	3.0561	3.2849	3.6241	4.0699	4.6074	5.2079	5.8286	6.4173	6.9179	7.2784	7.4594	7.4399	7.2212	6.8272	6.2997	5.6926	5.0635	4.4653	3.9401	3.5154
summer	0	-90	2.3357	2.2617	2.2316	2.2461	2.3055	2.4097	2.5561	2.7372	2.9393	3.1444	3.3333	3.4892	3.6011	3.6646	3.6802	3.6509	3.5806	3.4723	3.3303	3.1606	2.9736	2.7829	2.6042	2.4517
summer	0	-85	2.3509	2.2770	2.2472	2.2623	2.3226	2.4279	2.5753	2.7567	2.9585	3.1627	3.3500	3.5040	3.6142	3.6761	3.6906	3.6609	3.5906	3.4830	3.3418	3.1733	2.9873	2.7975	2.6193	2.4670
summer	0	-80	2.3806	2.3068	2.2776	2.2939	2.3561	2.4634	2.6124	2.7946	2.9959	3.1981	3.3823	3.5328	3.6394	3.6984	3.7108	3.6801	3.6100	3.5035	3.3642	3.1979	3.0140	2.8258	2.6486	2.4966
summer	0	-75	2.4359	2.3623	2.3343	2.3529	2.4184	2.5295	2.6814	2.8648	3.0648	3.2633	3.4418	3.5857	3.6858	3.7392	3.7479	3.7154	3.6455	3.5412	3.4053	3.2430	3.0631	2.8781	2.7028	2.5517
summer	0	-70	2.5301	2.4574	2.4315	2.4541	2.5252	2.6421	2.7986	2.9835	3.1810	3.3728	3.5417	3.6743	3.7633	3.8076	3.8098	3.7744	3.7051	3.6042	3.4741	3.3188	3.1456	2.9661	2.7945	2.6452
summer	0	-65	2.6690	2.5982	2.5758	2.6043	2.6831	2.8080	2.9704	3.1566	3.3497	3.5313	3.6857	3.8018	3.8749	3.9058	3.8988	3.8592	3.7906	3.6949	3.5732	3.4280	3.2649	3.0939	2.9282	2.7822
summer	0	-60	2.8347	2.7670	2.7492	2.7847	2.8723	3.0059	3.1741	3.3609	3.5478	3.7169	3.8539	3.9504	4.0046	4.0199	4.0022	3.9576	3.8899	3.8003	3.6886	3.5555	3.4046	3.2440	3.0859	2.9448
summer	0	-55	2.9891	2.9247	2.9116	2.9536	3.0491	3.1900	3.3629	3.5494	3.7301	3.8871	4.0078	4.0862	4.1231	4.1240	4.0965	4.0474	3.9805	3.8965	3.7941	3.6722	3.5327	3.3822	3.2318	3.0957
summer	0	-50	3.1034	3.0417	3.0321	3.0790	3.1800	3.3262	3.5021	3.6882	3.8640	4.0120	4.1207	4.1858	4.2100	4.2004	4.1658	4.1134	4.0472	3.9673	3.8715	3.7579	3.6269	3.4839	3.3392	3.2072
summer	0	-45	3.1750	3.1148	3.1073	3.1571	3.2616	3.4111	3.5891	3.7752	3.9485	4.0915	4.1934	4.2509	4.2678	4.2521	4.2132	4.1588	4.0928	4.0151	3.9230	3.8139	3.6876	3.5487	3.4072	3.2773
summer	0	-40	3.2176	3.1568	3.1496	3.2006	3.3074	3.4597	3.6408	3.8297	4.0050	4.1492	4.2514	4.3084	4.3242	4.3072	4.2670	4.2114	4.1445	4.0660	3.9733	3.8634	3.7361	3.5958	3.4527	3.3212
summer	0	-35	3.2068	3.1350	3.1209	3.1688	3.2763	3.4345	3.6277	3.8361	4.0385	4.2159	4.3547	4.4484	4.4967	4.5043	4.4782	4.4246	4.3476	4.2486	4.1273	3.9841	3.8225	3.6503	3.4797	3.3264
summer	0	-30	3.2062	3.1115	3.0835	3.1254	3.2357	3.4072	3.6270	3.8769	4.1351	4.3799	4.5919	4.7573	4.8683	4.9228	4.9230	4.8725	4.7758	4.6365	4.4594	4.2510	4.0213	3.7844	3.5576	3.3593
summer	0	-25	3.2251	3.0934	3.0432	3.0764	3.1920	3.3862	3.6499	3.9679	4.3179	4.6734	5.0061	5.2903	5.5055	5.6384	5.6825	5.6375	5.5075	5.3010	5.0303	4.7127	4.3694	4.0252	3.7054	3.4328
summer	0	-20	3.2414	3.0725	3.0004	3.0248	3.1455	3.3619	3.6696	4.0571	4.5026	4.9752	5.4379	5.8523	6.1838	6.4056	6.5007	6.4630	6.2964	6.0145	5.6395	5.2009	4.7334	4.2735	3.8550	3.5050
summer	0	-15	3.2131	3.0315	2.9518	2.9723	3.0927	3.3143	3.6354	4.0470	4.5294	5.0514	5.5730	6.0502	6.4411	6.7105	6.8346	6.8028	6.6184	6.2983	5.8707	5.3730	4.8474	4.3362	3.8767	3.4969
summer	0	-10	3.1287	2.9662	2.8969	2.9194	3.0331	3.2383	3.5328	3.9082	4.3467	4.8211	5.2961	5.7324	6.0913	6.3397	6.4542	6.4239	6.2515	5.9531	5.5563	5.0966	4.6137	4.1466	3.7287	3.3846
summer	0	-5	3.0236	2.8922	2.8400	2.8666	2.9712	3.1522	3.4050	3.7202	4.0816	4.4663	4.8466	5.1920	5.4730	5.6644	5.7481	5.7161	5.5708	5.3251	5.0012	4.6274	4.2352	3.8552	3.5144	3.2330
summer	0	0	2.9361	2.8260	2.7853	2.8142	2.9116	3.0750	3.2982	3.5709	3.8776	4.1983	4.5100	4.7887	5.0117	5.1598	5.2200	5.1866	5.0619	4.8565	4.5878	4.2782	3.9526	3.6359	3.3502	3.1130
summer	0	5	3.0236	2.8922	2.8400	2.8666	2.9712	3.1522	3.4050	3.7202	4.0816	4.4663	4.8466	5.1920	5.4730	5.6644	5.7481	5.7161	5.5708	5.3251	5.0012	4.6274	4.2352	3.8552	3.5144	3.2330
summer	0	10	3.1287	2.9662	2.8969	2.9194	3.0331	3.2383	3.5328	3.9082	4.3467	4.8211	5.2961	5.7324	6.0913	6.3397	6.4542	6.4239	6.2515	5.9531	5.5563	5.0966	4.6137	4.1466	3.7287	3.3846
summer	0	15	3.2131	3.0315	2.9518	2.9723	3.0927	3.3143	3.6354	4.0470	4.5294	5.0514	5.5730	6.0502	6.4411	6.7105	6.8346	6.8028	6.6184	6.2983	5.8707	5.3730	4.8474	4.3362	3.8767	3.4969
summer	0	20	3.2414	3.0725	3.0004	3.0248	3.1455	3.3619	3.6696	4.0571	4.5026	4.9752	5.4379	5.8523	6.1838	6.4056	6.5007	6.4630	6.2964	6.0145	5.6395	5.2009	4.7334	4.2735	3.8550	3.5050
summer	0	25	3.2251	3.0934	3.0432	3.0764	3.1920	3.3862	3.6499	3.9679	4.3179	4.6734	5.0061	5.2903	5.5055	5.6384	5.6825	5.6375	5.5075	5.3010	5.0303	4.7127	4.3694	4.0252	3.7054	3.4328
summer	0	30	3.2062	3.1115	3.0835	3.1254	3.2357	3.4072	3.6270	3.8769	4.1351	4.3799	4.5919	4.7573	4.8683	4.9228	4.9230	4.8725	4.7758	4.6365	4.4594	4.2510	4.0213	3.7844	3.5576	3.3593
summer	0	35	3.2068	3.1350	3.1209	3.1688	3.2763	3.4345	3.6277	3.8361	4.0385	4.2159	4.3547	4.4484	4.4967	4.5043	4.4782	4.4246	4.3476	4.2486	4.1273	3.9841	3.8225	3.6503	3.4797	3.3264
summer	0	40	3.2176	3.1568	3.1496	3.2006	3.3074	3.4597	3.6408	3.8297	4.0050	4.1492	4.2514	4.3084	4.3242	4.3072	4.2670	4.2114	4.1445	4.0660	3.9733	3.8634	3.7361	3.5958	3.4527	3.3212
summer	0	45	3.1750	3.1148	3.1073	3.1571	3.2616	3.4111	3.5891	3.7752	3.9485	4.0915	4.1934	4.2509	4.2678	4.2521	4.2132	4.1588	4.0928	4.0151	3.9230	3.8139	3.6876	3.5487	3.4072	3.2773
summer	0	50	3.1034	3.0417	3.0321	3.0790	3.1800	3.3262	3.5021	3.6882	3.8640	4.0120	4.1207	4.1858	4.2100	4.2004	4.1658	4.1134	4.0472	3.9673	3.8715	3.7579	3.6269	3.4839	3.3392	3.2072
summer	0	55	2.9891	2.9247	2.9116	2.9536	3.0491	3.1900	3.3629	3.5494	3.7301	3.8871	4.0078	4.0862	4.1231	4.1240	4.0965	4.0474	3.9805	3.8965	3.7941	3.6722	3.5327	3.3822	3.2318	3.0957
summer	0	60	2.8347	2.7670	2.7492	2.7847	2.8723	3.0059	3.1741	3.3609	3.5478	3.7169	3.8539	3.9504	4.0046	4.0199	4.0022	3.9576	3.8899	3.8003	3.6886	3.5555	3.4046	3.2440	3.0859	2.9448
summer	0	65	2.6690	2.5982	2.5758	2.6043	2.6831	2.8080	2.9704	3.1566	3.3497	3.5313	3.6857	3.8018	3.8749	3.9058	3.8988	3.8592	3.7906	3.6949	3.5732	3.4280	3.2649	3.0939	2.9282	2.7822
summer	0	70	2.5301	2.4574	2.4315	2.4541	2.5252	2.6421	2.7986	2.9835	3.1810	3.3728	3.5417	3.6743	3.7633	3.8076	3.8098	3.7744	3.7051	3.6042	3.4741	3.3188	3.1456	2.9661	2.7945	2.6452
summer	0	75	2.4359	2.3623	2.3343	2.3529	2.4184	2.5295	2.6814	2.8648	3.0648	3.2633	3.4418	3.5857	3.6858	3.7392	3.7479	3.7154	3.6455	3.5412	3.4053	3.2430	3.0631	2.8781	2.7028	2.5517
summer	0	80	2.3806	2.3068	2.2776	2.2939	2.3561	2.4634	2.6124	2.7946	2.9959	3.1981	3.3823	3.5328	3.6394	3.6984	3.7108	3.6801	3.6100	3.5035	3.3642	3.1979	3.0140	2.8258	2.6486	2.4966
summer	0	85	2.3509	2.2770	2.2472	2.2623	2.3226	2.4279	2.5753	2.7567	2.9585	3.1627	3.3500	3.5040	3.6142	3.6761	3.6906	3.6609	3.5906	3.4830	3.3418	3.1733	2.9873	2.7975	2.6193	2.4670
summer	0	90	2.3357	2.2617	2.2316	2.2461	2.3055	2.4097	2.5561	2.7372	2.9393	3.1444	3.3333	3.4892	3.6011	3.6646	3.6802	3.6509	3.5806	3.4723	3.3303	3.1606	2.9736	2.7829	2.6042	2.4517
summer	100	-90	3.6135	3.4386	3.3667	3.4014	3.5425	3.7857	4.1191	4.5212	4.9600	5.3969	5.7931	6.1169	6.3478	6.4783	6.5101	6.4502	6.3055	6.0821	5.7869	5.4310	5.0335	4.6213	4.2269	3.8821
summer	100	-85	3.6492	3.4749	3.4040	3.4400	3.5829	3.8276	4.1621	4.5640	5.0013	5.4354	5.8280	6.1476	6.3747	6.5018	6.5315	6.4706	6.3261	6.1041	5.8110	5.4578	5.0629	4.6532	4.2605	3.9170
summer	100	-80	3.7183	3.5455	3.4764	3.5151	3.6612	3.9090	4.2453	4.6469	5.0812	5.5099	5.8953	6.2070	6.4265	6.5474	6.5729	6.5100	6.3660	6.1465	5.8576	5.5095	5.1199	4.7148	4.3257	3.9846
summer	100	-75	3.8459	3.6757	3.6102	3.6538	3.8057	4.0590	4.3984	4.7993	5.2281	5.6468	6.0189	6.3160	6.5215	6.6310	6.6487	6.5823	6.4391	6.2243	5.9431	5.6044	5.2245	4.8280	4.4457	4.1091
summer	100	-70	4.0604	3.8953	3.8358	3.8877	4.0493	4.3113	4.6556	5.0548	5.4740	5.8756	6.2254	6.4980	6.6802	6.7705	6.7752	6.7029	6.5611	6.3542	6.0858	5.7629	5.3993	5.0175	4.6466	4.3181
summer	100	-65	4.3709	4.2135	4.1634	4.2272	4.4022	4.6761	5.0266	5.4226	5.8273	6.2041	6.5215	6.7588	6.9075	6.9703	6.9563	6.8756	6.7358	6.5402	6.2904	5.9902	5.6503	5.2898	4.9360	4.6197
summer	100	-60	4.7340	4.5865	4.5477	4.6254	4.8156	5.1026	5.4593	5.8507	6.2380	6.5853	6.8648	7.0610	7.1708	7.2017	7.1660	7.0756	6.9381	6.7557	6.5274	6.2538	5.9416	5.6064	5.2730	4.9718
summer	100	-55	5.0666	4.9286	4.9004	4.9907	5.1946	5.4930	5.8548	6.2413	6.6122	6.9324	7.1772	7.3358	7.4102	7.4120	7.3566	7.2574	7.1221	6.9516	6.7430	6.4937	6.2069	5.8951	5.5807	5.2937
summer	100	-50	5.3100	5.1790	5.1586	5.2582	5.4719	5.7784	6.1437	6.5265	6.8854	7.1857	7.4054	7.5367	7.5854	7.5661	7.4964	7.3907	7.2569	7.0951	6.9008	6.6691	6.4007	6.1060	5.8056	5.5291
summer	100	-45	5.4613	5.3342	5.3183	5.4235	5.6433	5.9550	6.3231	6.7045	7.0571	7.3465	7.5520	7.6677	7.7016	7.6700	7.5919	7.4823	7.3491	7.1920	7.0054	6.7835	6.5254	6.2399	5.9470	5.6762
summer	100	-40	5.5510	5.4229	5.4077	5.5153	5.7391	6.0560	6.4294	6.8156	7.1717	7.4630	7.6686	7.7831	7.8148	7.7806	7.7000	7.5883	7.4534	7.2951	7.1074	6.8843	6.6245	6.3369	6.0415	5.7680
summer	100	-35	5.5283	5.3769	5.3472	5.4483	5.6742	6.0036	6.4024	6.8287	7.2393	7.5972	7.8761	8.0635	8.1600	8.1753	8.1232	8.0160	7.8618	7.6629	7.4187	7.1293	6.8010	6.4487	6.0973	5.7788
summer	100	-30	5.5271	5.3272	5.2677	5.3566	5.5890	5.9471	6.4011	6.9116	7.4345	7.9264	8.3502	8.6793	8.8996	9.0078	9.0080	8.9081	8.7160	8.4391	8.0857	7.6678	7.2046	6.7233	6.2583	5.8474
summer	100	-25	5.5668	5.2888	5.1822	5.2528	5.4972	5.9034	6.4481	7.0964	7.8022	8.5125	9.1727	9.7337	10.1572	10.4182	10.5048	10.4164	10.1612	9.7548	9.2206	8.5906	7.9054	7.2124	6.5617	6.0003
summer	100	-20	5.6009	5.2444	5.0909	5.1430	5.3992	5.8528	6.4885	7.2769	8.1718	9.1115	10.0244	10.8375	11.4855	11.9180	12.1033	12.0298	11.7052	11.1547	10.4203	9.5574	8.6318	7.7129	6.8671	6.1497
summer	100	-15	5.5415	5.1572	4.9868	5.0307	5.2874	5.7535	6.4182	7.2566	8.2254	9.2623	10.2898	11.2246	11.9871	12.5115	12.7528	12.6910	12.3325	11.7088	10.8735	9.8967	8.8582	7.8389	6.9114	6.1329
summer	100	-10	5.3635	5.0176	4.8688	4.9172	5.1607	5.5945	6.2071	6.9752	7.8599	8.8061	9.7453	10.6026	11.3048	11.7895	12.0127	11.9536	11.6176	11.0348	10.2570	9.3516	8.3937	7.4577	6.6094	5.9000
summer	100	-5	5.1405	4.8586	4.7457	4.8033	5.0284	5.4131	5.9425	6.5921	7.3264	8.0994	8.8566	9.5399	10.0934	10.4692	10.6334	10.5706	10.2855	9.8024	9.1630	8.4209	7.6360	6.8676	6.1691	5.5833
summer	100	0	4.9531	4.7153	4.6266	4.6895	4.9005	5.2497	5.7199	6.2856	6.9131	7.5619	8.1868	8.7418	9.1837	9.4765	9.5953	9.5292	9.2830	8.8762	8.3419	7.7224	7.0655	6.4193	5.8284	5.3303
summer	100	5	5.1405	4.8586	4.7457	4.8033	5.0284	5.4131	5.9425	6.5921	7.3264	8.0994	8.8566	9.5399	10.0934	10.4692	10.6334	10.5706	10.2855	9.8024	9.1630	8.4209	7.6360	6.8676	6.1691	5.5833
summer	100	10	5.3635	5.0176	4.8688	4.9172	5.1607	5.5945	6.2071	6.9752	7.8599	8.8061	9.7453	10.6026	11.3048	11.7895	12.0127	11.9536	11.6176	11.0348	10.2570	9.3516	8.3937	7.4577	6.6094	5.9000
summer	100	15	5.5415	5.1572	4.9868	5.0307	5.2874	5.7535	6.4182	7.2566	8.2254	9.2623	10.2898	11.2246	11.9871	12.5115	12.7528	12.6910	12.3325	11.7088	10.8735	9.8967	8.8582	7.8389	6.9114	6.1329
summer	100	20	5.6009	5.2444	5.0909	5.1430	5.3992	5.8528	6.4885	7.2769	8.1718	9.1115	10.0244	10.8375	11.4855	11.9180	12.1033	12.0298	11.7052	11.1547	10.4203	9.5574	8.6318	7.7129	6.8671	6.1497
summer	100	25	5.5668	5.2888	5.1822	5.2528	5.4972	5.9034	6.4481	7.0964	7.8022	8.5125	9.1727	9.7337	10.1572	10.4182	10.5048	10.4164	10.1612	9.7548	9.2206	8.5906	7.9054	7.2124	6.5617	6.0003
